"FACID"	"bing_type"	"bing_confidence"	"bing_latitude"	"bing_longitude"	"address"
120001588	"Address"	"Medium"	36.332199	-119.300758	"814 WEST OAK STREET, VISALIA CA 93291"
40000507	"RoadBlock"	"Medium"	36.6244812012	-119.3124008179	"815 SIXTH STREET, REEDLEY CA 93654"
960000283	"Postcode1"	"Medium"	34.0632133484	-117.7891235352	"829 NO PARK AVE, POMONA CA 91768"
250000657	"RoadBlock"	"Medium"	33.7222099304	-116.2066879272	"83-912 AVENUE 45-STE 9, INDIO CA 92201"
960001037	"RoadBlock"	"Medium"	33.9683494568	-118.1716766357	"8529 EAST FLORENCE AVENUE, DOWNEY CA 90240"
240001026	"AdminDivision1"	"Medium"	37.2551002502	-119.6175231934	"9172 THIRD AVENUE, BUILD A, HESPERIA CA 92345"
110001074	"PopulatedPlace"	"Medium"	37.954138	-122.5460874	"919-A SIR FRANCIS DRK, KENTFIELD CA 94904"
960000359			34.0654285	-118.4456324	"100 U C L A MEDICAL PLAZA  440, LOS ANGELES CA 90024"
240000935			34.1233229	-117.2719291	"1300 N. VALENCIA AV, BUILD C2 & C3, SAN BERNARDINO CA 92404"
240000948			34.1245342	-117.3791697	"1321 N. LILAC AVE., BUILD K RMS 1&3, RIALTO CA 92376"
240000937			34.1467431	-117.2498289	"1885 E. LYNWOOD DR., RM D-7, SAN BERNARDINO CA 92404"
240000936			34.1385881	-117.2533272	"2214 E. PUMALO, BLD A2T, A3T, A4T, SAN BERNARDINO CA 92404"
240000930			34.1392359	-117.3765617	"2241 N. APPLE AVE., RMS D-3 & D-4, RIALTO CA 92376"
240000926			34.0850213	-117.3740074	"266 WEST RANDALL AVENUE, RM S-1, RIALTO CA 92376"
240000933			34.1416247	-117.3756916	"2750 N. RIVERSIDE, UNIT A RMS 1 & 4, RIALTO CA 92376"
240000927			34.0922913	-117.3656815	"310 E. MERRILL AV, BUILD H-2 & H-4, RIALTO CA 92376"
240000938			34.1285516	-117.2145369	"3340 PACIFIC AVE., HIGHLAND CA 92346"
120001583			36.3334961	-119.2962952	"419 W. MURRAY, VISALIA CA 93729"
240000946			34.1141052	-117.362275	"470 EAST ETIWANDA, RIALTO CA 92376"
40000973			37.331863	-119.650405	"49063 ROAD 426, OAKHURST CA 93644"
40000485			37.3322608	-119.6491117	"49269 GOLDEN OAK, OAKHURST, BOX 2131 CA 93644"
40000818			36.3427252	-119.6530779	"560 WEST GRANGEVILLE, HANFORD CA 93230"
120001574			36.3274091	-119.2974224	"606 W. MINERAL KING, VISALIA CA 93291"
960000317			34.0835263	-117.7189968	"678 S INDIAN HILL SUITE 202, CLAREMONT CA 91711"
110001056			37.9738617	-122.5404282	"712 O STREET, MILL VALLEY CA 94901"
240000929			34.1141152	-117.3559852	"774 E. ETIWANDA AV, RIALTO CA 92376"
630013581			38.6376114	-121.4469299	"811 GRAND AVE, SACRAMENTO CA 95838"
240001042			34.1268249	-117.2671759	"900 E. GILBERT ST., SAN BERNARDINO CA 92404"
110000382			39.1384506	-123.2096405	"915 S. DORA ST., UKIAH CA 95482"
110001068			37.8731453	-122.4572349	"92 MAIN ST., TIBURON CA 94920"
960001052			34.1443405	-118.1300888	"960 E. GREEN ST., PASADENA CA 91106"
240000950			34.1170033	-117.3484958	"975 MERIDIAN AVE., RIALTO CA 92376"
960001644			33.9479182	-118.0466245	"9829 CARMENITA RD, WHITTIER CA 90605"
