"CASE_ID","ACCIDENT_YEAR","COLLISION_DATE","INTERSECTION","COLLISION_TIME","DAY_OF_WEEK","PRIMARY_RD","SECONDARY_RD","NUMBER_KILLED","NUMBER_INJURED","HIT_AND_RUN","PEDESTRIAN_ACCIDENT","BICYCLE_ACCIDENT","MOTORCYCLE_ACCIDENT","ALCOHOL_INVOLVED","COUNT_PED_KILLED","COUNT_PED_INJURED","COUNT_BICYCLIST_KILLED","COUNT_BICYCLIST_INJURED","COUNT_MC_KILLED","COUNT_MC_INJURED","COUNTY","CITY","POINT_X","POINT_Y"
"2616308",2006,2006-03-15,"N","0232",3,"RT 80","EL PORTAL DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3206,37.96963
"2621382",2006,2006-03-12,"N","0255",7,"RT 80","POTRERO AV",0,6,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3185,37.92215
"2621393",2006,2006-04-26,"N","1524",3,"RT 80","CUTTING BL",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32035,37.925
"2621405",2006,2006-04-24,"N","1515",1,"RT 80","APPIAN WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30269,37.99322
"2621415",2006,2006-04-12,"N","1430",3,"RT 80","SOLANO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32418,37.94145
"2621451",2006,2006-04-07,"N","2026",5,"RT 80","EL PORTAL DR",0,4,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32276,37.96598
"2621470",2006,2006-04-11,"N","1945",2,"RT 80","SAN PABLO DAM RD",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32616,37.93305
"2621476",2006,2006-03-26,"N","1215",7,"RT 580","MARINE ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.39263,37.93161
"2621495",2006,2006-03-28,"N","1045",2,"RT 80","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31728,37.97987
"2621497",2006,2006-04-07,"N","1705",5,"RT 80","SAN PABLO DAM RD",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32616,37.93305
"2621507",2006,2006-03-28,"N","1506",2,"RT 80","APPIAN WY",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.308,37.99186
"2621512",2006,2006-03-24,"N","1645",5,"RT 580","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31645,37.90287
"2624651",2006,2006-04-11,"Y","0825",2,"SAN PABLO AV","GARVIN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3291,37.94376
"2624655",2006,2006-04-11,"N","1405",2,"RICHMOND PKY","RT 80",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"2624664",2006,2006-04-05,"Y","0744",3,"OHIO AV","27TH ST",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34367,37.93092
"2624668",2006,2006-04-06,"N","0650",4,"RICHMOND PKY","LAKESIDE DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3299,37.99007
"2624671",2006,2006-04-10,"Y","1325",1,"S 23RD ST","CUTTING BL",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34771,37.92522
"2624672",2006,2006-04-07,"N","1845",5,"RICHMOND PKY","LAKESIDE DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32515,37.99058
"2624679",2006,2006-04-09,"Y","1150",7,"4TH ST","BARRETT AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3658,37.93842
"2624687",2006,2006-04-09,"N","2004",7,"PENNSYLVANIA AV","16TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.35468,37.9421
"2624691",2006,2006-04-10,"-","2215",1,"RICHMOND PKY","ATLAS RD",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33537,37.99134
"2624692",2006,2006-04-05,"N","1303",3,"6TH ST","MACDONALD AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36378,37.93613
"2624704",2006,2006-03-31,"N","1550",5,"MARINA WY S","FLORIDA AV",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35592,37.929
"2624707",2006,2006-04-07,"N","1835",5,"SAN PABLO AV","LA PUERTA",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34069,37.97878
"2624708",2006,2006-03-24,"-","1254",5,"MARINA BAY PKY","REGATTA AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34473,37.91643
"2624710",2006,2006-04-11,"N","1520",2,"RICHMOND PKY","LAKESIDE DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3255,37.99066
"2624712",2006,2006-03-29,"Y","0825",3,"GARVIN AV","26TH",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34323,37.94363
"2624714",2006,2006-04-11,"N","1655",2,"RICHMOND PKY","LAKESIDE DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32959,37.99005
"2624721",2006,2006-03-31,"Y","1426",5,"RICHMOND PKY","LAKESIDE DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32867,37.99009
"2624722",2006,2006-03-19,"Y","1506",7,"FILBERT ST","DUBOCE AV",0,1,"F",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.36696,37.95269
"2624725",2006,2006-04-02,"Y","1025",7,"CARLSON BL","SOUTH ST",0,5,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33906,37.92585
"2624729",2006,2006-03-31,"N","0802",5,"MARINA BAY PKY","S 27TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"2624737",2006,2006-03-29,"N","1945",3,"HILLTOP DR","RT 80",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31728,37.97987
"2624750",2006,2006-03-22,"N","1618",3,"BLUME AV","RICHMOND PKY",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31744,37.98645
"2624754",2006,2006-03-22,"Y","1743",3,"CUTTING BL","RT 80",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32289,37.92794
"2624773",2006,2006-03-24,"Y","1807",5,"MACDONALD AV","2ND ST",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3677,37.93571
"2624785",2006,2006-03-28,"Y","0900",2,"CASTRO ST","HENSLEY AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.37173,37.94696
"2624789",2006,2006-02-23,"N","2140",4,"RICHMOND PKY","GOODRICK AV",1,2,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36393,37.97418
"2624793",2006,2006-03-08,"Y","1905",3,"SAN JOAQUIN ST","COLUMBIA AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31269,37.90284
"2638907",2006,2006-05-08,"N","1155",1,"RT 580","BAYVIEW AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32172,37.9093
"2638936",2006,2006-03-19,"N","1745",7,"RT 80","SOLANO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32381,37.94201
"2638954",2006,2006-04-28,"N","2115",5,"RT 80","RICHMOND PKY",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31608,37.98299
"2638978",2006,2006-04-21,"N","0714",5,"RT 80","EL PORTAL DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32153,37.96758
"2639019",2006,2006-03-31,"N","1220",5,"RT 80","MCBRYDE AV",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32492,37.94639
"2639025",2006,2006-04-22,"N","1600",6,"RT 80","RICHMOND PKY",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31148,37.99009
"2639740",2006,2006-04-19,"N","0342",3,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31757,37.91332
"2640273",2006,2006-04-30,"N","0300",7,"RT 80","SAN PABLO AV",0,2,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32676,37.9356
"2640281",2006,2006-04-30,"N","0302",7,"RT 80","SAN PABLO AV",0,2,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32672,37.93582
"2640317",2006,2006-04-27,"N","2210",4,"RT 80","SOLANO AV",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32402,37.94408
"2676808",2006,2006-04-15,"N","1445",6,"ERB CT","RICHMOND PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.316,37.98322
"2676816",2006,2006-04-06,"N","0745",4,"RT 580","CANAL BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3783,37.9273
"2676835",2006,2006-05-05,"N","1710",5,"RT 80","MCDONALD AV",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32415,37.93024
"2676887",2006,2006-04-27,"N","1750",4,"RT 80","POTRERO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31737,37.91714
"2676902",2006,2006-03-25,"N","1047",6,"RT 580","BAYVIEW ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32657,37.91531
"2676905",2006,2006-05-03,"N","0550",3,"RT 80","CUTTING BL",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32264,37.92759
"2676931",2006,2006-04-22,"N","1315",6,"RT 580","BAYVIEW AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32147,37.90897
"2676954",2006,2006-04-13,"N","1240",4,"RT 80","CUTTING BL",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32403,37.92965
"2676990",2006,2006-05-04,"N","0710",4,"RT 580","BAYVIEW AV",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32395,37.9123
"2677035",2006,2006-04-29,"N","0218",6,"RT 80","MCBRYDE AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32427,37.94506
"2677057",2006,2006-05-18,"N","2144",4,"RT 580","MARINA BAY PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34315,37.9218
"2718938",2006,2006-05-06,"N","1230",6,"RT 580","CALL BX 206",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.41561,37.93309
"2724783",2006,2006-05-26,"N","0500",5,"RT 80","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31889,37.97474
"2727706",2006,2006-05-21,"N","1530",7,"RT 80","RICHMOND PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31634,37.98331
"2732322",2006,2006-06-28,"N","2330",3,"RT 580","MARIN CONTRA COSTA CO",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.41658,37.9331
"2732342",2006,2006-07-02,"N","2300",7,"RT 580","CC/MRN CO LINE",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.41279,37.93288
"2761656",2006,2006-06-16,"N","1410",5,"RT 580","ERLANDSON ST",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33384,37.92067
"2761699",2006,2006-06-24,"N","1230",6,"RT 580","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31211,37.89782
"2761700",2006,2006-06-24,"N","0245",6,"RT 80","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32351,37.92942
"2761721",2006,2006-06-22,"N","2050",4,"FLANNERY RD","DOLAN WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31633,37.99281
"2761724",2006,2006-06-24,"N","0248",6,"RT 80","CUTTING BL",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32375,37.92972
"2761735",2006,2006-07-02,"N","1430",7,"RT 80","HILLTOP DR",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31949,37.97335
"2761762",2006,2006-06-09,"N","1305",5,"RT 80","HILLTOP DR",1,0,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31705,37.98072
"2762636",2006,2006-08-14,"N","0408",1,"CUTTING BL","RT 80",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32289,37.92794
"2770162",2006,2006-08-07,"Y","2047",1,"BLUME DR","KLOSE WY",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32283,37.98198
"2770166",2006,2006-08-08,"Y","0655",2,"29TH ST","MARICOPA AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33885,37.9506
"2770167",2006,2006-08-05,"Y","1448",6,"CUTTING BL","RT 580",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36745,37.9269
"2770170",2006,2006-08-07,"N","1146",1,"RICHMOND PKY","RT 80",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31577,37.98523
"2770172",2006,2006-07-18,"N","1525",2,"CENTRAL AV","SAN MATEO DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30898,37.90123
"2770174",2006,2006-08-07,"Y","1923",1,"9TH ST","MACDONALD AV",0,1,"F",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.36094,37.93565
"2770180",2006,2006-07-17,"N","1618",1,"BLUME DR","RICHMOND PKY",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31715,37.98691
"2770182",2006,2006-07-15,"Y","1612",6,"CUTTING BL","S 37TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33431,37.92538
"2770184",2006,2006-07-17,"N","1114",1,"SAN PABLO AV","MACDONALD AV",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32363,37.93254
"2770187",2006,2006-07-03,"Y","2003",1,"MEADOWBROOK DR","GRASSWOOD DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.28599,37.97274
"2770188",2006,2006-07-17,"N","1712",1,"RICHMOND PKY","GERTRUDE AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.37362,37.95365
"2770190",2006,2006-07-14,"Y","2005",5,"TULARE AV","29TH ST",0,2,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33885,37.95132
"2770192",2006,2006-07-19,"Y","0834",3,"23RD ST","BISSELL AV",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34861,37.93415
"2770195",2006,2006-07-03,"N","2038",1,"BARRETT AV","KEY BL",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.3236,37.93576
"2770198",2006,2006-07-24,"N","1433",1,"RICHMOND PKY","GIANT AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.35321,37.97989
"2770199",2006,2006-07-09,"Y","1945",7,"34TH ST","NEVIN AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.33674,37.93538
"2770200",2006,2006-07-15,"N","2006",6,"SAN PABLO AV","LA PUENTA DR",0,1,"F",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34009,37.97949
"2770203",2006,2006-06-30,"N","2130",5,"RICHMOND PKY","BELLA VISTA",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"2770205",2006,2006-08-11,"N","1556",5,"SAN PABLO AV","MCBRYDE AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33047,37.94661
"2770207",2006,2006-07-04,"Y","2038",2,"GIANT HWY","JOHN ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35297,37.97939
"2770208",2006,2006-07-17,"Y","1956",1,"MCBRYDE","28TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34103,37.94706
"2770209",2006,2006-08-12,"Y","0644",6,"CUTTING BL","SOUTH 37TH ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33431,37.92538
"2770211",2006,2006-06-28,"Y","1905",3,"RICHMOND PKY","SAN PABLO AV",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33294,37.9908
"2770213",2006,2006-08-12,"Y","1933",6,"CUTTING BL","RT 80",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32289,37.92794
"2770215",2006,2006-07-07,"Y","1458",5,"37TH ST","SOLANO AV",0,1,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33208,37.94281
"2770217",2006,2006-08-11,"N","1321",5,"HARTNETT AV","CARLSON BL",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.32624,37.91713
"2770218",2006,2006-07-30,"N","2152",7,"9TH ST","RIPLEY AV",0,1,"F","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3609,37.94102
"2770225",2006,2006-08-16,"Y","1527",3,"CUTTING BL","CARLSON BL",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33822,37.92524
"2770228",2006,2006-07-21,"Y","2030",5,"CANAL BL","RT 580",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.38068,37.92741
"2770233",2006,2006-08-10,"N","1755",4,"CASTRO ST","MILLS AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"2770234",2006,2006-07-28,"N","1240",5,"37TH ST","CHANSLOR AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33464,37.93224
"2770239",2006,2006-07-10,"Y","0848",1,"BUSH AV","HAYES ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34641,37.95572
"2770241",2006,2006-07-15,"N","2300",6,"RICHMOND PKY","ATLAS RD",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3365,37.991
"2770249",2006,2006-07-22,"Y","0010",6,"13TH ST","RHEEM AV",0,3,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35723,37.94957
"2770253",2006,2006-07-05,"Y","1946",3,"MACDONALD AV","37TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33427,37.93386
"2770261",2006,2006-07-21,"Y","2259",5,"SAN PABLO AV","GARVIN AV",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3291,37.94376
"2771993",2006,2006-08-13,"N","2240",7,"RT 80","EL PORTAL DR",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31772,37.97816
"2781176",2006,2006-06-03,"N","2125",6,"RT 80","HILLTOP DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31873,37.97558
"2781180",2006,2006-07-13,"N","1835",4,"RT 580","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.37066,37.9273
"2781661",2006,2006-08-07,"N","0943",1,"RT 80","RICHMOND PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31148,37.99009
"2782996",2006,2006-07-23,"N","1300",7,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31308,37.904
"2783058",2006,2006-07-29,"N","0227",6,"RT 580","MARINA BAY PKY",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35263,37.92186
"2783067",2006,2006-07-06,"N","2050",4,"RT 80","SOLANO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32388,37.94293
"2783071",2006,2006-07-07,"N","0740",5,"RT 580","MARINE ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.39759,37.93256
"2783177",2006,2006-07-06,"N","1800",4,"RT 80","EL PORTAL DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32735,37.96341
"2783181",2006,2006-07-02,"N","2345",7,"RT 580","MEEKER AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33104,37.91879
"2803683",2006,2006-07-03,"N","0725",1,"RT 80","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31808,37.97703
"2803788",2006,2006-07-22,"N","2254",6,"RT 580","WESTERN DR",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.39876,37.93225
"2804028",2006,2006-08-11,"N","1210",5,"RT 80","CENTRAL AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30921,37.89794
"2804035",2006,2006-08-02,"N","0600",3,"RT 80","CARLSON BL",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31449,37.90616
"2804121",2006,2006-08-03,"N","1740",4,"RT 80","RICHMOND PKY",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31481,37.98609
"2806490",2006,2006-09-10,"N","0125",7,"RT 80","SAN PABLO DAM RD",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33081,37.95899
"2806524",2006,2006-08-17,"N","0810",4,"RT 80","CUTTING BL",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32252,37.92741
"2808936",2006,2006-09-07,"N","1744",4,"RT 80","APPIAN WY",0,1,"F",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.30373,37.9932
"2808942",2006,2006-09-16,"N","1420",6,"RT 80","RICHMOND PKY",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30995,37.99088
"2808981",2006,2006-09-12,"N","0845",2,"RT 580","CENTRAL AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31471,37.90073
"2856753",2006,2006-10-15,"N","1340",7,"RT 80","BARRETT AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32518,37.93934
"2858858",2006,2006-09-18,"N","0700",1,"RT 80","EL PORTAL DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32165,37.96712
"2858933",2006,2006-09-30,"N","0745",6,"RT 80","EL PORTAL DR",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3199,37.97216
"2858935",2006,2006-09-06,"N","0155",3,"RT 80","RICHMOND PKY",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30969,37.99103
"2858937",2006,2006-07-05,"N","1855",3,"GROVE AV","5TH ST",1,0,"F",,"Y",,,0,0,1,0,0,0,"CONTRA COSTA","RICHMOND",-122.36405,37.95618
"2858990",2006,2006-08-31,"N","1115",4,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3146,37.90633
"2858991",2006,2006-07-31,"N","0700",1,"RT 80","CARLSON BL",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31652,37.90914
"2859038",2006,2006-04-13,"N","1140",4,"RT 80","HILLTOP DR",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31702,37.9802
"2860168",2006,2006-09-29,"N","0027",5,"RT 80","BARRETT AV",0,2,"F","Y",,,"Y",0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32653,37.93326
"2860232",2006,2006-08-24,"N","1425",4,"RT 80","RICHMOND PKY",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31561,37.98556
"2860270",2006,2006-09-27,"N","1515",3,"RT 580","MARINA BAY PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34661,37.92174
"2860301",2006,2006-09-14,"N","1635",4,"RT 80","SAN PABLO DAM RD",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33016,37.96077
"2860306",2006,2006-10-18,"N","1650",3,"RT 580","MARINA BAY PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34357,37.92157
"2900784",2006,2006-09-24,"N","1535",7,"RT 580","MARINE ST",1,1,"N",,"Y",,,0,0,1,1,0,0,"CONTRA COSTA","RICHMOND",-122.39486,37.93263
"2900808",2006,2006-11-06,"N","0934",1,"RT 80","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32403,37.92965
"2900890",2006,2006-11-01,"N","1529",3,"RT 80","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32252,37.92812
"2900920",2006,2006-10-07,"N","2140",6,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91467
"2900969",2006,2006-10-08,"N","1833",7,"RT 580","MARINA BAY PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34595,37.92192
"2900981",2006,2006-10-29,"N","0750",7,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31692,37.90976
"2901017",2006,2006-10-18,"N","0745",3,"RT 80","CENTRAL AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31308,37.904
